id,正文,原始图片url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,原始用户id,原始用户昵称,原始微博id,原始微博正文,原始微博原始图片url,原始微博位置,原始微博日期,原始微博工具,原始微博点赞数,原始微博评论数,原始微博转发数,原始微博话题,原始微博@用户
4353135667700079,我看见大家都在讨论利率平坦化问题，世界经济的衰退，宇宙的和平。说实话，你们想多了，一切都是借口。上半年环境肯定是好的，不管歪果仁如何，而短期我们的焦点在于热点持续性，流动性是不是阶段到一个瓶颈，其他都是借口。所以周一下周跌啊涨啊我都无所谓，量才是核心。等一个容易赚钱的切入点，找简单题，其他关你屁事。（我昨晚研究很久，估计国内大妈没可能理解，所以没卵用）,,,2019-03-23,iPhone X(深空灰),298,45,84,,,True
4353119003169992,期待二师兄VS柳白//@William_D_Gann:青峡之战 高潮的一个章节！,,,2019-03-23,iPhone X(深空灰),88,19,6,,William_D_Gann,False,1773581567,郭品超Dylan,4353040167006533,喔耶！我們守住青峽了！荔波殺景！接下來我們還要面臨許多挑戰！[加油][加油][加油]@将夜官微 ,"https://wx3.sinaimg.cn/large/69b6b4ffgy1g1cssnf6ndj21qo33knpe.jpg,https://wx1.sinaimg.cn/large/69b6b4ffgy1g1cs05wr8jj24mo334b2e.jpg,https://wx1.sinaimg.cn/large/69b6b4ffgy1g1cs0amstsj24mo3347wm.jpg,https://wx4.sinaimg.cn/large/69b6b4ffgy1g1crzwlp1dj24cg39chdy.jpg,https://wx3.sinaimg.cn/large/69b6b4ffgy1g1cs012tyjj24cg39cb2e.jpg,https://wx2.sinaimg.cn/large/69b6b4ffgy1g1ct2rut9nj24mo334b2e.jpg",,2019-03-23,iPhone 8,3571,2425,2210,,将夜官微
4353109423979382,也不是不能这样，而是这个阶段在前期持续力没那么长。如果4000点以上，那就难以忽略大妈的力量了。,,,2019-03-23,iPhone X(深空灰),179,22,14,,,False,1669616825,程老湿爱吐槽,4353108467433568,我不喜欢现在股市的氛围，虽然不知道还会持续多久，但直觉上荒诞戏要告一段落何为荒诞？每天到股市淘金抓板的乡亲们一脸“超市今天鸡蛋打折”的表情，这事儿就多半不靠谱了当然，就老湿这说话的水平，他们也听不懂  ,,,2019-03-23,微博 weibo.com,321,51,39,,
4353058978734731,回复@烟花璀璨201512:难怪我今天荣耀打一盘输一盘，原来这个原因//@烟花璀璨201512:奶妈在上海，还好今天不开市@Kevinqin008//@William_D_Gann:上海地区的童鞋 你们还好嘛！,,,2019-03-23,iPhone X(深空灰),105,12,2,,"烟花璀璨201512,烟花璀璨201512,Kevinqin008,William_D_Gann",False,1846456085,腾讯公司,4353043581119230,【紧急公告】各位用户，2019年03月23日16时左右，因上海当地网络运营商光纤线路大面积故障，腾讯多个产品业务使用受到影响。目前运营商正在紧急抢修中，我们也正在积极做容灾处理，业务陆续恢复中。后续修复进展会及时向各位公布。 ,,,2019-03-23,专业版微博,4978,2270,802,,
4353058412690438,//@烟花璀璨201512:@Kevinqin008 奶妈,,,2019-03-23,iPhone X(深空灰),86,14,30,,"烟花璀璨201512,Kevinqin008",False,1649173367,每日经济新闻,4353044420288263,【突发！“全球最高海缆交联立塔”发生事故多人遇难，涉多家上市公司】3月21日下午，位于江苏省扬州市的中航宝胜海洋工程电缆有限公司一处在建工地发生事故，导致多名工人死亡。中航宝胜的股东分别为长飞光纤（601869）、宝胜科技（600973）两家上市公司，而该工程的承建单位为中建二局，系中国建筑（601668）的全资子公司。突发！“全球最高海缆交联立塔”发生事故多人遇难，涉多家上市公司,https://wx1.sinaimg.cn/large/624c6377gy1g1ctaygsqaj20hi0nc7o9.jpg,,2019-03-23,搜狗高速浏览器,156,100,290,,
4353037226956772,可惜，他们一般不会带你玩的,,,2019-03-23,iPhone X(深空灰),139,7,17,,,False,1669616825,程老湿爱吐槽,4353015395469727,影子股的玩法，是常规戏路。我a经历过的银行上市高峰、券商上市高峰、地产上市高峰……以及地方国资证券化，都曾经引发过影子股热炒当然，一地鸡毛是肯定的。很好奇的是小锤子@布莱德雷将军 这次没深度参与。我一贯不炒这些，有点挑食。倒不是受过伤，而只是不喜欢这种寻宝游戏的玩法。对于科创板，我的理解可能和其他人不一样。我并不关心具体哪些公司会上科创板，而只关心这会不会影响到我a对于科技创新类公司的整体估值水平。当然，这肯定是下半年的事，而不是上半年的事。已经出现的短逻辑的情绪波动，我并不关心。可以肯定，科创板上市公司是需要估值参考的。它们和谁对标？有不少卖方做了研究，但我看个标题就过掉了。因为他们的思路我不认同。这些小微科技创新公司的“估值天花板”，应该是它们的“爹妈”。也就是它们的前辈级公司。没有估值参照的公司是很少的。所以，我宁可去投它们的“爹妈”，等待整个市场对于科技创新类公司的估值中枢抬升。无论小微科技创新类公司暴涨，还是它们“爹妈”突破估值天花板，这应该都是风起云涌的一部分。胖子有胖子的难处。我只能选择自己适合的。吃到中间一截就可以了。一句话概括：“上一轮创业板的顶峰是乐视东财这些3000亿级别公司为代表，这一轮科创巅峰的代表公司市值应该不会低于3000亿（ 而它们未必都在科创板）”,,,2019-03-23,iPhone X,362,61,139,,布莱德雷将军
4353017924784114,都挺好，这片子啥意思？男人都是渣，三个女的女儿媳妇三观一个比一个正？ ,,,2019-03-23,iPhone X(深空灰),180,69,8,,,True
4352973066970405,这是王者打青铜吗？五杀绝世,,,2019-03-23,iPhone X(深空灰),109,38,32,,,False,1568061967,邢立达,4352943874353679,近日，在美国休斯敦爆发了一场激烈的枪战。5名持枪歹徒进入得克萨斯州一户人家，想抢劫财物。这五名持枪歹徒驾驶1辆SUV就在深夜来到得克萨斯州休斯敦市郊区选择好了一户人家作为目标。他们拿起手枪和长枪，带上头套直接从正门闯入院落。这时候，这户人家只有1个年轻人在家，面对突如其来的持枪歹徒，这个年轻人假意去柜子里取钱。但是一转身手里却多了一把AK47突击步枪。转身就是一梭子，30发子弹扇面扫射，扑向四周。7.62毫米军用钢芯子弹的杀伤力，绝对不可小视，特别是在超近距离内。手持长枪的一名歹徒当场被击倒在地。随后，年轻人追出房间。当那4名歹徒刚刚上了SUV发动车辆逃跑的时候，年轻人已经安装好第2个弹匣，又是一阵扫射。担任司机的歹徒中弹，这辆SUV直接撞上电线杆。3名歹徒下车以后逃跑，但此时，年轻人换上了第个弹匣。边追边打，在跑了2个路口以后，又一名歹徒被当场击毙，两名歹徒负伤。5名歹徒最后三死二伤，全部被打倒在地。,https://wx2.sinaimg.cn/large/5d76ba0fgy1g1chsorhtqj20q20eujst.jpg,,2019-03-23,微博 weibo.com,15285,7807,16016,,
4352947019785966,你是不是抓板了再说这话//@程老湿爱吐槽:水逆炒股挺好的 @Kevinqin008 //@程老湿爱吐槽:今年适合做多的时间是2、4、5、6、8、9、10、12月，嗯，看排列是牛市，最好逢双月出击,,,2019-03-23,iPhone X(深空灰),129,28,14,,"程老湿爱吐槽,Kevinqin008,程老湿爱吐槽",False,1669616825,程老湿爱吐槽,4344736653777838,大家不要慌，3月份水逆双鱼2019年3月5日至2019年3月28日，双鱼座。2019年7月8日-至2019年8月1日，狮子座。2019年10月31日至2019年11月21日，天蝎座。 ,,,2019-02-28,微博 weibo.com,146,30,162,,
4352916502164344,世间安得双全法，不负大来不负小。仓又嘉措,,,2019-03-23,iPhone X(深空灰),228,62,17,,,False,1648195723,混沌与概率1997,4352912861489637,周一，大盘股就不用想了。其他的小盘股，你看看我，我看看你。你若不负我，我便不负你。你若负我，大家一起赛跑吧！ ,https://wx2.sinaimg.cn/large/623d788bgy1g1ce8xqfucj20m80axgmu.jpg,,2019-03-23,小米8周年旗舰手机,160,59,50,,
4352781693042003,恒生看来周一不咋样，老乡就玩科创了，其他都可以死啦，夜壶给我砸回来吧 ,,,2019-03-22,iPhone X(深空灰),281,71,14,,,True
4352756955386993,底部[加油][加油],,,2019-03-22,iPhone X(深空灰),111,30,7,,,False,1524257537,买买提X,4352736558732744,刚才看有人说足球，找到一个中国队的历史FIFA排名，整个界面挺好的，还有图示。（男队，女队）网页链接   备用ID @用户6188392256 ,"https://wx4.sinaimg.cn/large/5ada5301ly1g1btyy3c1dj20tc0cldhm.jpg,https://wx4.sinaimg.cn/large/5ada5301ly1g1btz79anpj20sj0cfabe.jpg",,2019-03-22,微博 weibo.com,9,15,13,,用户6188392256
4352756791764495,可惜老乡根本不会来买歪果仁喜欢的，歪果仁看到你们玩的也只会摇头，大家各做各的,,,2019-03-22,iPhone X(深空灰),122,6,11,,,False,1524257537,买买提X,4352744082385424,基金份额被抢的事上外媒了，老外感觉中国机会多多。。换了一个机翻工具，目测比几家大牌的好用。新备用号 @用户6188392256 ,"https://wx1.sinaimg.cn/large/5ada5301ly1g1butp3czuj20uf0mb0wv.jpg,https://wx4.sinaimg.cn/large/5ada5301gy1g1buuyui2oj20ds0ocq4s.jpg",,2019-03-22,微博 weibo.com,54,19,32,,用户6188392256
4352756065662352,难怪尾盘，符合预期而已,,,2019-03-22,iPhone X(深空灰),153,13,8,,,False,1738092885,55168论坛-上市公司调研网,4352751548946959,3月22日讯，药明康德上市首份年报，2018年度实现净利润22.6亿元，同比增长84.22%。 ,,,2019-03-22,微博 weibo.com,6,0,11,,
4352755542458066,小同志领导也有难处，那些库存不消化掉，日子没法过啊，好坏要搭配慢慢来，让需要扶贫困难的同志先上，条件好金主多的还可以多等一会他们顶得住。,,,2019-03-22,iPhone X(深空灰),187,26,35,,,False,5681770827,布莱德雷将军,4352749174912385,看到KC第一批名单，百感交集，心中对我国科技事业顿时燃起了希望，因为传说中的大热门公司一个没有，有生力量得到了保存，感谢领导风一般的推进速度，拉了一票充数的上台，客观上起到了保护火种的作用👏 ,,,2019-03-22,iPhone 7 Plus,211,84,73,,
4352736050723898,麻和大麻区别不大的，将就吧//@jimsimons:不是有一字之缘吗,,,2019-03-22,iPhone X(深空灰),129,44,10,,jimsimons,False,1847523665,云财经7x24小时内参直播,4352734121182039,【金鹰股份三连涨停后提示风险：与工业大麻概念并无关联】云财经讯，$金鹰股份 sz600232$ 近三个交易日连续涨停，公司22日晚间披露风险提示公告称，公司市盈率高于同行业可比上市公司平均水平，公司目前所从事的主要业务为麻、毛、丝、绢纺织机械成套设备制造销售，以及亚麻纺、绢纺、织造、染整、制衣等，与工业大麻概念并无关联。详情点击:网页链接,,,2019-03-22,微博 HTML5 版,3,8,23,,
4352735085983931,我看到新的名单，主营业务类似对标公司，大爷的，省着点花，韭菜也要钱的 ,,,2019-03-22,iPhone X(深空灰),167,21,3,,,True
4352733546601706,A50为啥不涨？歪果仁真的不懂 ,,,2019-03-22,iPhone X(深空灰),152,26,1,,,True
4352732326030674,像雄安？扯，那年清明前你们谁知道雄安。这次大概就我不知道周末公布名单，因为无所谓。 ,,,2019-03-22,iPhone X(深空灰),179,29,2,,,True
4352731437134659,10月能上？那真的是历史的巧合了 ,,,2019-03-22,iPhone X(深空灰),143,18,6,,,True
4352729465716612,回复@LJ刘少冬:洋河也一字板//@LJ刘少冬:洋河也有//@Kevinqin008:@程老湿爱吐槽 一字板了，我的一百股,,,2019-03-22,iPhone X(深空灰),97,20,21,,"LJ刘少冬,LJ刘少冬,Kevinqin008,程老湿爱吐槽",False,2868676035,财联社APP,4352715016878852,【名单来了】首批科创板申报企业，背后32家影子股一览。 ,https://wx4.sinaimg.cn/large/aafc85c3ly1g1bu6fajrcj20m80axgno.jpg,,2019-03-22,微博 weibo.com,77,50,325,,
4352728643526809,唉，100股没负担啊，高开就砸。你就要纠结了,,,2019-03-22,iPhone X(深空灰),120,12,3,,,False,1669616825,程老湿爱吐槽,4352725712585029,100股就把@Kevinqin008 你鸡冻的 后悔没把私房钱都砸进来吧？ ,,,2019-03-22,iPhone X,143,17,4,,Kevinqin008
4352724801546334,目前的核心问题，到底是题材不够了，还是傻子不够了 ,,,2019-03-22,iPhone X(深空灰),159,40,11,,,True
4352724050809302,这个科创板名单公布严重超预期，关联公司几百个，全部涨停的话，周一踏空了。 ,,,2019-03-22,iPhone X(深空灰),197,72,8,,,True
4352721710736021,这周末有种一群人买了彩票等开奖的感觉，好玩，我看大部分都是猫哥一群，周一好玩了。没轮到第一批的就尴尬了 ,,,2019-03-22,iPhone X(深空灰),175,22,6,,,True
4352720011780677,@程老湿爱吐槽 一字板了，我的一百股,,,2019-03-22,iPhone X(深空灰),119,28,49,,程老湿爱吐槽,False,2868676035,财联社APP,4352715016878852,【名单来了】首批科创板申报企业，背后32家影子股一览。 ,https://wx4.sinaimg.cn/large/aafc85c3ly1g1bu6fajrcj20m80axgno.jpg,,2019-03-22,微博 weibo.com,77,50,325,,
4352718220681451,我是不大懂这些公司是好是坏，不过研究这些的人跟我直摇头，看来大部分都是辣鸡吧 ,,,2019-03-22,iPhone X(深空灰),186,54,9,,,True
4352713690985057,转发，帮你搬家吧,,,2019-03-22,iPhone X(深空灰),96,7,11,,,False,1524257537,买买提X,4352708221703173,科创板如果是高估值上市，其实就相当于什么呢？鹿鼎记里面有一个情节就是韦小宝给苏菲亚公主出主意政变，让底下的人到莫斯科城里去杀人，抢女人抢钱，抢到的就是自己的。不说这个对不对，这的确是激励士兵最好的办法。被抢的是谁咱们就不说了。 新备用号 @用户6188392256 ,,,2019-03-22,荣耀Note10 大屏旗舰,67,37,39,,用户6188392256
4352702160345451,我其实不在等市场的结果，我在等你的结果，等你新高等的我心痛。,,,2019-03-22,iPhone X(深空灰),117,19,21,,,False,1669616825,程老湿爱吐槽,4352676122441339,急着要个结果，说明你很躁，已经开始情绪化。用屁股想一想，翻历史K线看一看，就会明白现在的走势很正常，并没有什么很特别的地方，而是你过于主观总想从下一个K线里看出方向，然后就猛踩油门或猛刹车。知道自己瞎胡闹就应该退出市场冷静一下，这和短期涨跌无关。 老湿复盘手记03.22   好了，终于走到了尽头 ,,,2019-03-22,微博 weibo.com,174,25,36,,
4352676802240534,对不起，我拿的是中场的工资，进球不归我管,,,2019-03-22,iPhone X(深空灰),106,39,22,,,False,1263692934,第一球迷胖哥,4352603570103259,昨晚中泰之战，中国球员胜似闲庭信步，这还是职业球员的比赛吗？无球跑位接应是最基本的足球技战术要求，连这个都做不到，你们怎么还有脸穿国家队队服？ 第一球迷胖哥的秒拍视频 ,,,2019-03-22,华为Mate10保时捷设计,44,11,103,,
